n_targets,n_agents,time,targets_per_agent,locations
150,5,0.2425925731658935,"[35, 29, 35, 22, 29]","[(254, 128), (211, 135), (72, 235), (137, 283), (218, 281), (133, 112), (169, 257), (121, 298), (222, 288), (177, 54), (156, 41), (137, 230), (131, 158), (139, 183), (297, 281), (147, 232), (84, 266), (132, 153), (220, 243), (205, 123), (33, 48), (2, 54), (226, 190), (157, 51), (238, 80), (286, 219), (125, 227), (201, 118), (283, 69), (21, 107), (227, 42), (1, 186), (80, 261), (148, 54), (51, 219), (163, 149), (185, 42), (51, 221), (20, 80), (278, 288), (299, 142), (34, 53), (293, 103), (164, 96), (118, 194), (183, 241), (78, 215), (231, 148), (105, 239), (54, 189), (198, 175), (273, 280), (56, 99), (262, 264), (279, 220), (58, 35), (188, 9), (188, 142), (128, 30), (39, 34), (171, 187), (294, 224), (114, 15), (189, 194), (91, 181), (219, 62), (262, 76), (46, 178), (183, 287), (173, 161), (6, 226), (160, 157), (238, 149), (171, 141), (130, 180), (220, 24), (15, 100), (103, 168), (189, 54), (261, 159), (90, 131), (233, 238), (201, 83), (251, 205), (173, 131), (260, 139), (224, 173), (91, 48), (239, 276), (173, 154), (181, 13), (13, 177), (26, 187), (286, 281), (170, 179), (89, 291), (112, 258), (251, 286), (239, 43), (88, 87), (178, 289), (8, 161), (201, 6), (133, 214), (109, 224), (17, 173), (280, 188), (40, 9), (36, 299), (216, 16), (218, 218), (20, 109), (289, 220), (180, 135), (106, 160), (165, 48), (236, 192), (59, 248), (300, 216), (85, 250), (195, 88), (90, 262), (18, 256), (88, 285), (51, 187), (94, 58), (148, 300), (21, 283), (216, 184), (88, 30), (197, 264), (22, 298), (267, 71), (280, 45), (102, 66), (220, 228), (61, 7), (298, 103), (235, 105), (231, 102), (269, 291), (300, 198), (230, 82), (243, 255), (211, 39), (220, 152), (83, 119), (290, 103), (34, 177), (81, 268), (212, 81), (42, 17), (236, 43), (36, 189), (124, 235), (34, 156), (189, 20), (288, 30), (49, 219), (288, 60)]"
150,5,0.320216417312622,"[29, 32, 16, 41, 32]","[(244, 123), (241, 23), (4, 26), (276, 285), (78, 139), (142, 256), (127, 80), (194, 32), (67, 59), (269, 287), (81, 11), (152, 200), (197, 71), (22, 163), (205, 83), (266, 90), (56, 270), (236, 45), (245, 2), (283, 215), (264, 59), (2, 272), (93, 111), (150, 2), (44, 0), (298, 236), (117, 103), (263, 87), (163, 190), (119, 296), (48, 165), (159, 205), (262, 65), (8, 199), (8, 192), (219, 153), (43, 11), (155, 229), (0, 271), (141, 202), (57, 37), (229, 43), (219, 146), (273, 123), (43, 209), (130, 127), (100, 102), (255, 200), (17, 75), (123, 109), (47, 96), (207, 240), (62, 156), (83, 179), (56, 220), (67, 136), (158, 172), (141, 2), (282, 265), (160, 78), (58, 223), (202, 161), (43, 263), (135, 13), (203, 32), (203, 240), (257, 29), (82, 85), (297, 165), (175, 237), (6, 288), (80, 270), (47, 88), (288, 11), (199, 271), (196, 52), (223, 258), (232, 197), (235, 230), (177, 191), (236, 154), (93, 241), (235, 165), (188, 14), (32, 27), (96, 277), (289, 190), (68, 105), (43, 28), (215, 260), (104, 53), (293, 183), (189, 145), (167, 149), (185, 224), (115, 77), (79, 103), (18, 221), (93, 240), (23, 142), (219, 30), (100, 139), (189, 284), (280, 134), (44, 16), (114, 85), (186, 66), (7, 118), (53, 246), (90, 234), (247, 204), (167, 181), (120, 73), (289, 263), (24, 277), (271, 70), (5, 201), (263, 214), (120, 280), (183, 80), (145, 146), (121, 103), (265, 210), (104, 64), (46, 12), (295, 256), (50, 248), (198, 116), (57, 182), (261, 137), (284, 74), (236, 241), (142, 215), (145, 125), (121, 0), (29, 59), (193, 72), (161, 266), (91, 155), (227, 21), (207, 129), (189, 207), (129, 119), (212, 106), (27, 24), (92, 7), (213, 40), (9, 17), (204, 116), (216, 126), (16, 255), (298, 278), (269, 2), (169, 103), (128, 62), (93, 287), (18, 177), (43, 156), (110, 27), (213, 53)]"
150,5,0.3517353534698486,"[37, 21, 24, 31, 37]","[(164, 234), (8, 84), (123, 256), (49, 39), (75, 91), (110, 34), (95, 265), (141, 190), (255, 95), (123, 87), (252, 205), (47, 152), (79, 158), (234, 122), (224, 11), (298, 30), (70, 147), (38, 145), (255, 139), (167, 185), (193, 130), (7, 73), (102, 255), (285, 79), (138, 133), (67, 89), (159, 131), (74, 5), (38, 288), (113, 126), (159, 46), (266, 133), (219, 188), (246, 247), (296, 238), (18, 22), (255, 118), (257, 13), (156, 226), (156, 34), (215, 93), (220, 299), (22, 130), (259, 106), (4, 131), (253, 151), (291, 138), (34, 273), (134, 264), (75, 255), (250, 90), (202, 159), (40, 77), (97, 196), (225, 109), (213, 207), (174, 188), (16, 2), (19, 54), (263, 276), (150, 180), (9, 110), (285, 9), (16, 177), (180, 268), (35, 159), (290, 235), (61, 66), (296, 101), (209, 266), (184, 7), (135, 271), (186, 32), (126, 245), (112, 186), (49, 44), (103, 101), (258, 9), (93, 28), (7, 294), (28, 218), (152, 298), (229, 92), (83, 82), (117, 47), (287, 58), (44, 132), (253, 274), (243, 74), (174, 146), (16, 235), (0, 243), (124, 40), (175, 142), (101, 257), (279, 71), (268, 168), (155, 27), (185, 191), (3, 288), (226, 174), (1, 30), (196, 263), (90, 14), (135, 92), (197, 66), (164, 148), (113, 59), (41, 30), (106, 286), (296, 212), (219, 229), (70, 91), (12, 283), (157, 269), (247, 277), (265, 209), (56, 230), (50, 218), (254, 4), (222, 19), (131, 16), (205, 295), (96, 137), (86, 276), (82, 73), (203, 262), (2, 140), (233, 57), (130, 232), (61, 261), (159, 149), (227, 138), (217, 137), (19, 108), (240, 29), (125, 73), (257, 81), (75, 176), (42, 129), (206, 199), (274, 2), (181, 247), (92, 51), (25, 66), (225, 7), (267, 150), (251, 207), (232, 140), (40, 173), (66, 49), (9, 13), (127, 74), (119, 279), (87, 46), (3, 74), (263, 157), (257, 251), (205, 233), (109, 160)]"
150,5,0.3952157497406006,"[23, 20, 31, 37, 39]","[(47, 273), (181, 133), (65, 155), (216, 123), (259, 257), (57, 8), (26, 30), (88, 44), (88, 127), (35, 138), (207, 70), (31, 82), (154, 237), (250, 221), (272, 23), (263, 89), (39, 227), (190, 141), (174, 99), (123, 128), (208, 20), (119, 157), (6, 238), (93, 254), (281, 270), (182, 256), (127, 265), (129, 145), (190, 122), (171, 258), (184, 274), (284, 225), (38, 220), (197, 142), (226, 107), (164, 296), (170, 6), (121, 203), (213, 162), (294, 18), (25, 238), (197, 105), (5, 86), (180, 168), (93, 186), (47, 88), (28, 193), (50, 152), (8, 63), (58, 120), (105, 186), (44, 265), (66, 24), (97, 147), (138, 129), (227, 219), (159, 247), (104, 61), (38, 34), (271, 251), (150, 231), (201, 118), (69, 53), (293, 187), (51, 21), (189, 106), (224, 82), (294, 94), (105, 20), (157, 50), (54, 141), (225, 290), (216, 90), (236, 244), (33, 113), (35, 192), (264, 132), (227, 226), (245, 242), (0, 283), (25, 276), (13, 127), (59, 71), (77, 138), (106, 258), (219, 143), (280, 140), (205, 145), (76, 264), (271, 96), (292, 68), (199, 103), (30, 148), (114, 240), (223, 87), (231, 216), (270, 193), (196, 215), (139, 284), (197, 229), (91, 121), (62, 282), (9, 161), (154, 269), (235, 255), (196, 53), (297, 205), (63, 8), (223, 232), (157, 190), (88, 99), (177, 235), (72, 130), (222, 268), (265, 5), (271, 58), (87, 15), (206, 163), (60, 29), (300, 10), (267, 142), (83, 286), (235, 4), (44, 30), (292, 147), (42, 104), (98, 219), (180, 36), (69, 237), (191, 289), (57, 253), (65, 194), (93, 81), (186, 237), (3, 69), (36, 154), (40, 131), (62, 147), (65, 287), (299, 294), (116, 4), (121, 266), (0, 266), (16, 259), (224, 111), (136, 174), (273, 245), (40, 2), (49, 172), (48, 229), (155, 196), (249, 272), (112, 100), (184, 134), (195, 182), (133, 70), (227, 255), (238, 10), (117, 123), (79, 166)]"
150,5,0.3282008171081543,"[34, 36, 24, 21, 35]","[(272, 185), (215, 198), (111, 292), (267, 111), (157, 227), (8, 2), (100, 74), (298, 146), (220, 86), (191, 65), (108, 16), (270, 245), (43, 241), (89, 236), (128, 117), (41, 216), (264, 277), (214, 291), (4, 290), (220, 10), (150, 28), (223, 181), (262, 292), (222, 241), (32, 124), (191, 271), (109, 258), (101, 14), (46, 5), (155, 249), (243, 24), (146, 277), (135, 275), (125, 64), (1, 6), (132, 59), (94, 35), (299, 17), (18, 90), (156, 250), (247, 106), (199, 270), (182, 235), (284, 262), (172, 114), (125, 110), (258, 34), (21, 222), (118, 19), (247, 264), (283, 178), (184, 215), (95, 156), (49, 202), (118, 67), (196, 145), (17, 111), (152, 192), (263, 97), (22, 200), (48, 292), (283, 150), (203, 77), (27, 97), (162, 170), (46, 132), (286, 38), (264, 247), (28, 192), (29, 13), (80, 68), (199, 3), (12, 39), (156, 188), (206, 171), (285, 268), (218, 136), (154, 155), (165, 283), (234, 6), (280, 96), (154, 27), (65, 97), (244, 148), (246, 117), (172, 158), (105, 54), (110, 164), (279, 294), (122, 16), (128, 191), (89, 75), (80, 276), (237, 240), (19, 266), (21, 124), (78, 188), (267, 296), (126, 112), (62, 115), (289, 123), (122, 272), (245, 290), (1, 46), (117, 126), (128, 284), (227, 165), (163, 195), (81, 23), (285, 43), (290, 35), (120, 168), (52, 287), (174, 192), (59, 30), (198, 35), (152, 174), (164, 70), (166, 283), (177, 206), (74, 30), (264, 178), (23, 82), (247, 258), (28, 56), (11, 34), (246, 232), (196, 261), (123, 183), (29, 286), (47, 197), (239, 1), (180, 276), (175, 261), (259, 159), (155, 122), (253, 138), (3, 214), (15, 203), (300, 272), (205, 10), (235, 144), (22, 238), (120, 21), (78, 195), (204, 263), (144, 126), (293, 287), (156, 145), (5, 80), (236, 134), (17, 43), (241, 220), (126, 166), (100, 149), (158, 147), (23, 260), (288, 37), (183, 221), (135, 115)]"
200,7,0.4369900226593017,"[33, 22, 31, 28, 29, 35, 22]","[(361, 380), (32, 288), (392, 231), (302, 80), (349, 157), (66, 305), (350, 26), (385, 303), (165, 170), (91, 151), (77, 109), (3, 197), (105, 96), (282, 52), (128, 185), (112, 190), (226, 372), (116, 389), (312, 88), (5, 10), (186, 134), (23, 79), (87, 302), (55, 261), (389, 96), (157, 247), (343, 32), (54, 351), (306, 380), (202, 11), (165, 136), (167, 108), (352, 47), (298, 322), (46, 290), (34, 244), (81, 307), (18, 383), (279, 77), (118, 241), (315, 134), (154, 229), (19, 135), (18, 43), (277, 344), (16, 353), (78, 274), (183, 279), (177, 188), (59, 265), (204, 60), (17, 128), (132, 69), (167, 283), (218, 45), (213, 22), (265, 18), (323, 199), (283, 254), (229, 319), (76, 284), (345, 199), (373, 400), (65, 286), (246, 97), (236, 1), (51, 34), (40, 360), (160, 35), (120, 190), (298, 141), (306, 95), (91, 333), (246, 384), (334, 66), (340, 317), (281, 44), (68, 381), (98, 155), (187, 330), (226, 119), (227, 308), (105, 378), (102, 296), (150, 86), (74, 322), (314, 53), (23, 160), (265, 340), (208, 62), (304, 33), (362, 396), (151, 50), (64, 130), (103, 240), (60, 9), (283, 353), (176, 313), (52, 221), (147, 80), (32, 119), (333, 67), (284, 181), (58, 263), (235, 264), (152, 272), (378, 136), (332, 249), (180, 293), (323, 354), (4, 97), (333, 331), (263, 333), (347, 251), (261, 169), (105, 76), (391, 77), (205, 251), (177, 213), (264, 269), (384, 271), (224, 352), (154, 129), (217, 366), (118, 174), (56, 193), (63, 382), (218, 293), (363, 249), (202, 52), (311, 266), (110, 40), (344, 18), (337, 226), (38, 35), (15, 243), (263, 133), (354, 317), (289, 2), (51, 239), (82, 31), (313, 360), (374, 356), (197, 39), (299, 162), (109, 385), (99, 310), (77, 356), (198, 248), (39, 66), (362, 173), (208, 375), (275, 226), (16, 384), (203, 234), (8, 347), (80, 235), (348, 133), (295, 315), (261, 158), (21, 314), (215, 116), (117, 356), (291, 378), (22, 147), (372, 293), (165, 103), (349, 236), (251, 362), (102, 211), (289, 287), (76, 303), (294, 320), (146, 265), (357, 101), (235, 185), (185, 124), (171, 85), (144, 173), (77, 144), (389, 82), (119, 164), (246, 309), (284, 243), (297, 145), (296, 183), (231, 213), (141, 56), (198, 53), (63, 298), (310, 53), (249, 31), (286, 187), (94, 205), (388, 277), (73, 89), (346, 121), (265, 281), (390, 387), (229, 117), (379, 50), (337, 274), (80, 232), (61, 258), (38, 298), (371, 82), (167, 190), (332, 177), (311, 142), (186, 207), (238, 145), (70, 119), (337, 1), (354, 187)]"
200,7,0.3078703880310058,"[25, 31, 26, 40, 23, 33, 22]","[(344, 354), (194, 191), (295, 350), (147, 118), (91, 251), (285, 160), (106, 141), (368, 352), (6, 325), (257, 305), (258, 224), (130, 195), (285, 209), (146, 214), (54, 105), (85, 212), (116, 5), (52, 79), (290, 196), (233, 90), (114, 258), (273, 150), (250, 139), (285, 222), (46, 356), (207, 158), (22, 126), (114, 100), (41, 347), (204, 340), (330, 132), (83, 121), (206, 106), (330, 354), (288, 17), (58, 316), (234, 163), (28, 206), (385, 328), (140, 327), (266, 108), (278, 293), (200, 264), (205, 334), (79, 92), (216, 104), (18, 32), (290, 82), (3, 295), (147, 166), (134, 313), (274, 311), (77, 374), (207, 324), (228, 85), (157, 216), (189, 21), (287, 396), (33, 266), (291, 84), (166, 62), (44, 21), (160, 104), (65, 123), (280, 32), (321, 400), (340, 28), (120, 62), (156, 366), (210, 18), (266, 252), (227, 283), (270, 351), (261, 387), (97, 133), (96, 386), (361, 320), (216, 3), (359, 158), (258, 275), (221, 259), (379, 15), (273, 154), (94, 388), (221, 222), (71, 177), (198, 154), (112, 219), (249, 140), (219, 199), (73, 248), (296, 209), (188, 35), (22, 104), (335, 90), (150, 2), (324, 123), (313, 358), (315, 307), (241, 48), (167, 318), (277, 373), (315, 62), (124, 260), (143, 202), (236, 117), (347, 11), (275, 158), (236, 352), (368, 151), (314, 254), (178, 139), (376, 371), (132, 74), (310, 62), (320, 57), (332, 236), (344, 358), (121, 89), (56, 358), (27, 369), (350, 100), (38, 54), (100, 192), (160, 358), (148, 100), (238, 223), (243, 35), (372, 14), (295, 142), (308, 165), (277, 7), (103, 311), (20, 76), (115, 48), (246, 167), (196, 20), (117, 106), (377, 30), (251, 312), (152, 6), (65, 157), (175, 46), (353, 97), (60, 69), (88, 290), (388, 251), (332, 129), (152, 86), (3, 54), (237, 259), (114, 126), (240, 285), (229, 362), (265, 202), (354, 259), (121, 347), (241, 269), (75, 366), (333, 265), (77, 135), (347, 44), (144, 379), (174, 143), (377, 166), (359, 222), (345, 211), (380, 51), (390, 296), (7, 28), (98, 40), (263, 145), (196, 51), (6, 347), (119, 48), (60, 228), (245, 71), (309, 23), (45, 88), (25, 344), (251, 247), (128, 315), (112, 201), (191, 379), (169, 271), (128, 127), (15, 269), (17, 334), (334, 112), (184, 322), (138, 114), (399, 64), (392, 24), (86, 324), (245, 75), (387, 50), (371, 171), (174, 70), (64, 175), (91, 146), (11, 245), (335, 342), (254, 172), (301, 265), (39, 365), (242, 187), (77, 359), (230, 256), (87, 96), (64, 78), (59, 59), (61, 292), (29, 53), (343, 126)]"
200,7,0.3906638622283935,"[34, 24, 24, 35, 21, 36, 26]","[(168, 219), (43, 97), (399, 132), (153, 52), (296, 247), (271, 22), (326, 11), (5, 315), (112, 111), (19, 396), (236, 319), (59, 143), (303, 284), (171, 107), (4, 102), (277, 334), (210, 202), (277, 160), (105, 370), (82, 63), (362, 148), (178, 248), (29, 371), (73, 271), (156, 132), (398, 11), (279, 289), (218, 82), (170, 333), (349, 282), (148, 138), (138, 304), (123, 46), (317, 23), (162, 135), (250, 303), (136, 214), (203, 38), (134, 363), (257, 281), (175, 219), (290, 391), (116, 391), (20, 310), (253, 109), (301, 280), (253, 36), (171, 239), (143, 34), (285, 30), (238, 385), (1, 99), (24, 250), (87, 283), (231, 324), (308, 93), (242, 218), (91, 164), (53, 173), (184, 400), (376, 33), (364, 267), (4, 291), (77, 121), (6, 98), (224, 147), (265, 52), (314, 149), (180, 383), (32, 267), (126, 49), (290, 144), (136, 123), (349, 224), (275, 98), (285, 270), (329, 340), (304, 84), (99, 277), (215, 75), (167, 87), (271, 119), (18, 181), (112, 355), (105, 353), (163, 154), (175, 244), (5, 121), (56, 255), (233, 62), (123, 306), (71, 391), (287, 175), (384, 164), (156, 220), (17, 117), (390, 372), (112, 255), (201, 36), (358, 297), (62, 183), (174, 296), (153, 141), (112, 346), (106, 1), (133, 143), (314, 39), (170, 230), (396, 355), (376, 131), (27, 216), (190, 334), (143, 350), (387, 43), (95, 24), (304, 40), (374, 267), (364, 14), (296, 9), (145, 38), (16, 46), (27, 397), (188, 341), (302, 2), (209, 355), (294, 179), (10, 297), (218, 3), (338, 128), (1, 165), (25, 337), (356, 373), (374, 171), (228, 28), (249, 363), (249, 347), (240, 17), (22, 142), (242, 374), (20, 242), (38, 225), (336, 361), (57, 177), (285, 261), (300, 146), (19, 109), (203, 155), (336, 60), (253, 123), (346, 56), (300, 375), (104, 111), (225, 272), (357, 377), (17, 368), (97, 62), (334, 1), (137, 119), (205, 251), (329, 74), (28, 297), (352, 251), (92, 121), (335, 268), (92, 303), (398, 137), (195, 263), (25, 158), (211, 74), (259, 99), (118, 276), (99, 36), (20, 339), (207, 123), (319, 384), (177, 345), (321, 216), (137, 83), (92, 108), (113, 321), (168, 290), (20, 52), (180, 73), (242, 281), (70, 325), (187, 54), (75, 194), (375, 287), (39, 350), (236, 348), (66, 143), (183, 66), (377, 169), (150, 3), (375, 116), (186, 167), (281, 168), (197, 148), (11, 261), (7, 286), (201, 295), (385, 195), (340, 111), (347, 216), (32, 198), (156, 1), (163, 202), (179, 399), (264, 82), (93, 331), (385, 218), (264, 172), (187, 348), (101, 327)]"
200,7,0.4426348209381103,"[35, 30, 21, 41, 30, 21, 22]","[(296, 303), (370, 304), (106, 30), (178, 345), (180, 102), (179, 38), (159, 116), (187, 42), (45, 19), (336, 344), (374, 366), (22, 268), (327, 159), (182, 373), (386, 35), (132, 52), (240, 134), (220, 12), (60, 323), (393, 255), (62, 58), (106, 246), (244, 277), (142, 307), (95, 112), (60, 293), (307, 375), (78, 26), (21, 185), (343, 4), (33, 313), (152, 177), (221, 286), (82, 87), (230, 259), (387, 78), (90, 32), (99, 71), (176, 242), (341, 8), (29, 104), (256, 286), (285, 341), (63, 290), (240, 45), (223, 28), (280, 65), (22, 343), (295, 42), (395, 185), (274, 170), (175, 238), (256, 23), (109, 382), (165, 377), (321, 185), (121, 309), (179, 366), (285, 320), (14, 117), (74, 38), (283, 107), (162, 32), (13, 199), (144, 62), (91, 169), (342, 328), (130, 145), (66, 248), (91, 293), (9, 52), (331, 0), (57, 26), (202, 261), (24, 32), (355, 292), (160, 53), (212, 372), (305, 169), (322, 253), (373, 329), (263, 85), (109, 135), (221, 259), (383, 253), (301, 239), (330, 120), (89, 155), (41, 4), (328, 266), (2, 220), (202, 17), (334, 121), (119, 292), (230, 309), (254, 312), (114, 91), (127, 264), (198, 236), (368, 154), (273, 276), (174, 396), (263, 371), (189, 203), (96, 44), (35, 29), (341, 279), (69, 271), (47, 162), (49, 217), (77, 354), (117, 259), (49, 274), (240, 170), (72, 163), (220, 282), (176, 141), (268, 347), (154, 218), (127, 273), (236, 228), (262, 239), (367, 86), (347, 144), (18, 192), (377, 62), (330, 186), (158, 48), (182, 342), (385, 3), (300, 193), (91, 174), (140, 279), (177, 33), (209, 23), (163, 292), (395, 396), (188, 67), (123, 283), (208, 63), (283, 113), (107, 388), (96, 118), (25, 384), (177, 43), (253, 120), (364, 123), (168, 240), (382, 70), (347, 342), (142, 160), (389, 323), (2, 351), (241, 211), (92, 199), (221, 168), (83, 147), (212, 390), (265, 101), (262, 350), (377, 164), (71, 20), (55, 337), (77, 340), (77, 352), (79, 371), (166, 288), (190, 225), (177, 373), (212, 242), (12, 54), (76, 190), (283, 349), (165, 33), (95, 297), (225, 288), (295, 388), (364, 396), (257, 181), (126, 303), (11, 5), (186, 63), (320, 217), (59, 261), (41, 371), (128, 377), (184, 237), (67, 20), (311, 1), (352, 342), (45, 87), (68, 29), (77, 115), (240, 374), (70, 83), (354, 395), (255, 342), (39, 300), (222, 294), (309, 369), (291, 341), (93, 371), (222, 10), (398, 34), (283, 226), (216, 293), (240, 236), (170, 130), (196, 183), (266, 241), (159, 41), (285, 321), (290, 161), (25, 205)]"
200,7,0.6156761646270752,"[31, 42, 32, 20, 32, 23, 20]","[(182, 272), (39, 35), (366, 30), (266, 170), (340, 17), (169, 73), (41, 46), (247, 270), (347, 160), (34, 345), (216, 160), (199, 94), (75, 124), (230, 222), (95, 54), (36, 163), (134, 275), (215, 127), (204, 213), (107, 294), (221, 5), (238, 173), (27, 280), (181, 318), (293, 118), (310, 184), (346, 107), (324, 11), (12, 330), (339, 277), (57, 266), (23, 30), (89, 77), (86, 105), (144, 298), (6, 26), (234, 308), (181, 35), (36, 18), (176, 300), (389, 7), (120, 199), (282, 88), (268, 329), (155, 235), (295, 166), (313, 121), (262, 245), (397, 91), (331, 233), (86, 258), (175, 7), (218, 48), (180, 185), (334, 283), (142, 301), (184, 339), (63, 237), (221, 226), (146, 363), (326, 202), (281, 80), (363, 101), (169, 312), (337, 194), (289, 210), (61, 196), (111, 236), (36, 190), (298, 228), (88, 18), (295, 277), (394, 399), (321, 290), (292, 196), (207, 299), (291, 99), (70, 288), (104, 308), (165, 156), (325, 191), (287, 0), (70, 387), (175, 83), (258, 276), (382, 260), (56, 95), (19, 104), (254, 50), (71, 364), (149, 20), (30, 227), (103, 93), (128, 205), (378, 241), (237, 141), (240, 115), (360, 175), (273, 200), (191, 85), (158, 60), (278, 278), (287, 211), (332, 194), (313, 369), (81, 395), (248, 129), (155, 383), (120, 240), (215, 57), (200, 51), (126, 366), (120, 344), (119, 38), (134, 246), (103, 330), (391, 80), (188, 299), (76, 17), (192, 363), (28, 38), (170, 214), (48, 241), (20, 238), (38, 179), (69, 366), (296, 85), (370, 301), (105, 362), (169, 326), (201, 7), (146, 306), (63, 129), (225, 302), (104, 97), (148, 70), (118, 295), (138, 116), (50, 360), (227, 227), (46, 365), (48, 91), (126, 391), (53, 128), (389, 382), (97, 341), (145, 226), (170, 265), (137, 218), (202, 191), (206, 156), (337, 336), (220, 395), (258, 130), (395, 118), (145, 75), (211, 120), (377, 187), (107, 123), (150, 117), (3, 15), (6, 71), (200, 347), (80, 60), (252, 363), (350, 337), (52, 75), (206, 209), (134, 20), (119, 344), (7, 391), (58, 322), (327, 66), (308, 62), (336, 367), (340, 224), (259, 334), (117, 277), (204, 400), (136, 222), (95, 262), (275, 79), (119, 43), (191, 273), (3, 396), (310, 75), (271, 30), (19, 2), (311, 40), (214, 191), (158, 250), (147, 141), (303, 266), (128, 122), (63, 77), (122, 132), (31, 53), (62, 363), (1, 155), (361, 368), (332, 144), (51, 323), (23, 356), (81, 233), (122, 79), (303, 213), (141, 172), (10, 80), (240, 81), (197, 192), (125, 139), (68, 234), (334, 272), (259, 352)]"
250,9,0.445453405380249,"[15, 30, 36, 28, 29, 28, 24, 35, 25]","[(188, 72), (472, 200), (281, 79), (201, 387), (398, 198), (194, 489), (64, 194), (450, 230), (218, 123), (243, 226), (267, 90), (225, 238), (164, 57), (40, 389), (227, 89), (232, 146), (346, 152), (461, 475), (185, 85), (244, 378), (234, 410), (424, 212), (165, 365), (430, 200), (414, 389), (167, 161), (168, 304), (96, 48), (368, 278), (472, 45), (27, 266), (201, 139), (440, 129), (131, 425), (123, 186), (415, 189), (214, 338), (158, 80), (157, 475), (391, 324), (376, 88), (334, 490), (374, 343), (335, 306), (431, 181), (475, 95), (21, 327), (394, 488), (168, 364), (365, 402), (216, 37), (338, 464), (422, 463), (296, 13), (42, 456), (263, 448), (314, 318), (127, 484), (2, 37), (486, 9), (349, 493), (357, 406), (30, 325), (304, 93), (318, 454), (420, 366), (37, 157), (55, 226), (5, 391), (145, 35), (273, 180), (487, 266), (58, 416), (438, 161), (484, 157), (105, 134), (324, 143), (94, 278), (295, 385), (384, 442), (474, 182), (193, 417), (318, 301), (419, 377), (240, 94), (327, 378), (440, 83), (236, 134), (432, 286), (402, 19), (394, 109), (215, 492), (384, 127), (15, 157), (91, 460), (406, 308), (422, 243), (484, 436), (175, 309), (266, 208), (174, 81), (257, 173), (142, 447), (285, 156), (92, 163), (234, 234), (278, 298), (379, 151), (72, 171), (406, 319), (198, 108), (175, 313), (347, 37), (236, 121), (180, 275), (177, 151), (485, 441), (408, 13), (410, 293), (232, 164), (5, 2), (466, 465), (285, 231), (366, 390), (69, 362), (17, 478), (360, 115), (24, 247), (413, 161), (438, 377), (311, 197), (81, 83), (169, 24), (166, 471), (86, 215), (315, 391), (399, 499), (396, 451), (421, 77), (132, 265), (76, 338), (454, 193), (148, 207), (295, 394), (378, 1), (189, 168), (267, 236), (400, 230), (284, 403), (81, 108), (73, 290), (53, 330), (38, 431), (150, 360), (407, 257), (384, 117), (269, 326), (341, 224), (168, 236), (400, 48), (49, 443), (207, 395), (7, 252), (226, 111), (56, 165), (249, 37), (454, 278), (466, 266), (300, 22), (90, 246), (79, 312), (413, 180), (37, 376), (235, 500), (139, 419), (481, 441), (495, 440), (1, 243), (96, 409), (487, 463), (475, 159), (429, 96), (67, 94), (55, 302), (100, 479), (14, 313), (215, 233), (257, 21), (471, 134), (192, 166), (116, 33), (484, 242), (64, 390), (194, 192), (337, 334), (319, 113), (248, 182), (66, 269), (262, 34), (497, 275), (366, 23), (127, 432), (242, 129), (338, 281), (348, 481), (151, 426), (294, 147), (228, 84), (402, 498), (206, 36), (374, 239), (8, 376), (385, 360), (276, 437), (270, 251), (10, 15), (433, 350), (427, 412), (381, 394), (163, 313), (418, 15), (378, 379), (110, 366), (477, 376), (439, 306), (365, 211), (146, 225), (177, 195), (225, 341), (71, 267), (146, 178), (450, 0), (348, 244), (312, 156), (91, 457), (434, 121), (208, 1), (113, 229), (44, 192), (469, 419), (48, 316), (138, 12), (228, 45), (264, 115), (182, 423), (303, 282), (320, 335), (125, 162), (336, 112), (302, 315), (104, 111), (162, 126), (369, 164), (257, 81), (141, 340), (458, 472), (6, 310), (377, 197), (204, 175), (13, 257), (448, 194), (161, 427), (183, 76), (6, 19), (493, 159), (427, 454), (24, 121), (493, 424)]"
